id,Datum,Warengruppe,Umsatz
1502133,2015-02-13,3,106.163072731659
1502143,2015-02-14,3,143.371302913962
1502153,2015-02-15,3,173.243830006668
1502163,2015-02-16,3,126.326268412728
1502173,2015-02-17,3,113.350935013155
1502183,2015-02-18,3,81.7131255419403
1502193,2015-02-19,3,96.8477619511367
1502203,2015-02-20,3,106.086454562447
1502213,2015-02-21,3,124.81765406962
1502223,2015-02-22,3,189.394297054986
1502233,2015-02-23,3,94.7593504073171
1502243,2015-02-24,3,81.9621637813295
1502253,2015-02-25,3,104.962981551613
1502263,2015-02-26,3,61.8286141075604
1502273,2015-02-27,3,107.787737695716
1502283,2015-02-28,3,131.146672361349
1503013,2015-03-01,3,174.178021471163
1503023,2015-03-02,3,82.7182341803118
1503033,2015-03-03,3,77.4418733695842
1503043,2015-03-04,3,102.301053538414
1503053,2015-03-05,3,117.287155134629
1503063,2015-03-06,3,121.559740836917
1503073,2015-03-07,3,116.290165013612
1503083,2015-03-08,3,177.593434050659
1503093,2015-03-09,3,80.1311749505893
1503103,2015-03-10,3,130.325454800002
1503113,2015-03-11,3,102.068111666797
1503123,2015-03-12,3,94.0642345732726
1503133,2015-03-13,3,100.192312221242
1503143,2015-03-14,3,137.39060848102
1503153,2015-03-15,3,119.54516706624
1503163,2015-03-16,3,104.061780753424
1503173,2015-03-17,3,97.6460875999715
1503183,2015-03-18,3,108.643986899682
1503193,2015-03-19,3,76.0556430358186
1503203,2015-03-20,3,94.5632337202022
1503213,2015-03-21,3,128.118006311446
1503223,2015-03-22,3,124.288818099514
1503233,2015-03-23,3,97.7709681259075
1503243,2015-03-24,3,86.518746534295
1503253,2015-03-25,3,100.897840106466
1503263,2015-03-26,3,93.3229257148621
1503273,2015-03-27,3,117.875796154693
1503283,2015-03-28,3,145.979562367808
1503293,2015-03-29,3,140.02511297781
1503303,2015-03-30,3,101.685038768879
1503313,2015-03-31,3,79.3577018316481
1504013,2015-04-01,3,151.109608356409
1504023,2015-04-02,3,183.215551302075
1504043,2015-04-04,3,262.841739078878
1504053,2015-04-05,3,243.89821522098
1504063,2015-04-06,3,232.926035642952
1504073,2015-04-07,3,139.741645956969
1504083,2015-04-08,3,134.171856017115
1504093,2015-04-09,3,144.665453378248
1504103,2015-04-10,3,176.191631914365
1504113,2015-04-11,3,241.954245467709
1504123,2015-04-12,3,148.003916028181
1504133,2015-04-13,3,115.775782324593
1504143,2015-04-14,3,114.709486133908
1504153,2015-04-15,3,77.9760319762046
1504163,2015-04-16,3,80.6127984834301
1504173,2015-04-17,3,95.874962983171
1504183,2015-04-18,3,147.280675283552
1504193,2015-04-19,3,157.80717948852
1504203,2015-04-20,3,91.0940508208695
1504213,2015-04-21,3,102.899554988628
1504223,2015-04-22,3,95.2336165638254
1504233,2015-04-23,3,106.231696176478
1504243,2015-04-24,3,102.172051099545
1504253,2015-04-25,3,129.196066694569
1504263,2015-04-26,3,112.950650114719
1504273,2015-04-27,3,114.70001375553
1504283,2015-04-28,3,124.236952144972
1504293,2015-04-29,3,129.552575416168
1504303,2015-04-30,3,116.009163395934
1505023,2015-05-02,3,216.662099390377
1505033,2015-05-03,3,154.503619536054
1505043,2015-05-04,3,98.8957608807515
1505053,2015-05-05,3,81.0951589620809
1505063,2015-05-06,3,101.849963136114
1505073,2015-05-07,3,91.9617294778322
1505083,2015-05-08,3,108.544660936963
1505093,2015-05-09,3,170.599905877058
1505103,2015-05-10,3,161.944454769077
1505113,2015-05-11,3,102.844671644941
1505123,2015-05-12,3,96.1947537258803
1505133,2015-05-13,3,178.860014594185
1505143,2015-05-14,3,164.032004782974
1505153,2015-05-15,3,190.846157649949
1505163,2015-05-16,3,223.041083514403
1505173,2015-05-17,3,174.978926934013
1505183,2015-05-18,3,123.539420521468
1505193,2015-05-19,3,105.471840044604
1505203,2015-05-20,3,101.255561525615
1505213,2015-05-21,3,124.516554568504
1505223,2015-05-22,3,146.521590810863
1505233,2015-05-23,3,234.957626970933
1505243,2015-05-24,3,238.55018095415
1505253,2015-05-25,3,247.362274318026
1505263,2015-05-26,3,143.902124921962
1505273,2015-05-27,3,119.585121426913
1505283,2015-05-28,3,141.838393882903
1505293,2015-05-29,3,131.050800847681
1505303,2015-05-30,3,177.88318176972
1505313,2015-05-31,3,167.824076578166
1506013,2015-06-01,3,116.16860416703
1506023,2015-06-02,3,132.861613332833
1506033,2015-06-03,3,118.973513836699
1506043,2015-06-04,3,147.299840903324
1506053,2015-06-05,3,163.498578067888
1506063,2015-06-06,3,251.617849812226
1506073,2015-06-07,3,175.770248988223
1506083,2015-06-08,3,151.080049836377
1506093,2015-06-09,3,140.029285146903
1506103,2015-06-10,3,108.416922856521
1506113,2015-06-11,3,121.550989282568
1506123,2015-06-12,3,142.809454024055
1506133,2015-06-13,3,242.025878557973
1506143,2015-06-14,3,191.003479398523
1506153,2015-06-15,3,146.513955766517
1506163,2015-06-16,3,115.199444682387
1506173,2015-06-17,3,138.272896315851
1506183,2015-06-18,3,132.829460804496
1506193,2015-06-19,3,149.93941661601
1506203,2015-06-20,3,220.298734884554
1506213,2015-06-21,3,206.347777642486
1506223,2015-06-22,3,183.964615046141
1506233,2015-06-23,3,172.407057152837
1506243,2015-06-24,3,179.618053020787
1506253,2015-06-25,3,169.658267286
1506263,2015-06-26,3,181.11146289077
1506273,2015-06-27,3,274.594255311076
1506283,2015-06-28,3,248.020004494018
1506293,2015-06-29,3,194.136671031459
1506303,2015-06-30,3,208.082577987922
1507013,2015-07-01,3,197.623339824018
1507023,2015-07-02,3,197.917442499618
1507033,2015-07-03,3,160.204702317167
1507043,2015-07-04,3,247.071452490507
1507053,2015-07-05,3,259.904234971271
1507063,2015-07-06,3,180.976011570668
1507073,2015-07-07,3,205.786503054919
1507083,2015-07-08,3,192.61324743982
1507093,2015-07-09,3,164.223975843097
1507103,2015-07-10,3,175.415571182845
1507113,2015-07-11,3,259.589585454307
1507123,2015-07-12,3,226.576988477566
1507133,2015-07-13,3,178.246604676721
1507143,2015-07-14,3,241.122838912105
1507153,2015-07-15,3,239.988521470692
1507163,2015-07-16,3,221.649707015925
1507173,2015-07-17,3,230.878548082359
1507183,2015-07-18,3,276.149969844093
1507193,2015-07-19,3,298.356080226216
1507203,2015-07-20,3,212.208013890009
1507213,2015-07-21,3,211.333116743005
1507223,2015-07-22,3,254.371952847912
1507233,2015-07-23,3,247.826303732974
1507243,2015-07-24,3,298.052943490147
1507253,2015-07-25,3,251.567269387341
1507263,2015-07-26,3,282.734202808242
1507273,2015-07-27,3,254.815545241132
1507283,2015-07-28,3,246.812365432227
1507293,2015-07-29,3,249.35234686611
1507303,2015-07-30,3,242.660499067924
1507313,2015-07-31,3,283.048417124278
1508013,2015-08-01,3,334.423781150557
1508023,2015-08-02,3,295.678869316227
1508033,2015-08-03,3,281.888462974889
1508043,2015-08-04,3,309.17321482985
1508053,2015-08-05,3,339.639983055885
1508063,2015-08-06,3,298.46095836567
1508073,2015-08-07,3,323.842230895475
1508083,2015-08-08,3,341.525699924904
1508093,2015-08-09,3,287.13259851044
1508103,2015-08-10,3,326.181200375735
1508113,2015-08-11,3,281.806632304885
1508123,2015-08-12,3,253.319885412416
1508133,2015-08-13,3,276.603435380993
1508143,2015-08-14,3,265.26265451612
1508153,2015-08-15,3,275.131682077987
1508163,2015-08-16,3,272.443155861778
1508173,2015-08-17,3,225.824836898901
1508183,2015-08-18,3,213.544733417009
1508193,2015-08-19,3,253.357829339858
1508203,2015-08-20,3,238.024936225258
1508213,2015-08-21,3,279.310643727765
1508223,2015-08-22,3,323.66800659999
1508233,2015-08-23,3,251.902666988145
1508243,2015-08-24,3,190.508482582971
1508253,2015-08-25,3,229.973515522141
1508263,2015-08-26,3,201.986667710507
1508273,2015-08-27,3,189.080053057953
1508283,2015-08-28,3,220.364674945731
1508293,2015-08-29,3,260.194902571308
1508303,2015-08-30,3,241.279546935983
1508313,2015-08-31,3,189.281147313922
1509013,2015-09-01,3,156.502080674637
1509023,2015-09-02,3,178.040049194498
1509033,2015-09-03,3,182.593119062727
1509043,2015-09-04,3,171.837229866917
1509053,2015-09-05,3,222.910401079499
1509063,2015-09-06,3,165.931422433638
1509073,2015-09-07,3,162.201655398535
1509083,2015-09-08,3,137.00335083586901
1509093,2015-09-09,3,145.443243273014
1509103,2015-09-10,3,160.140587535139
1509113,2015-09-11,3,117.688324874624
1509123,2015-09-12,3,256.24856314601
1509133,2015-09-13,3,180.682163454072
1509143,2015-09-14,3,114.521175435237
1509153,2015-09-15,3,104.019391254186
1509163,2015-09-16,3,139.313497563127
1509173,2015-09-17,3,126.856599332132
1509183,2015-09-18,3,130.194081365583
1509193,2015-09-19,3,166.13465629308
1509203,2015-09-20,3,163.752648797866
1509213,2015-09-21,3,115.796286729832
1509223,2015-09-22,3,125.429354816316
1509233,2015-09-23,3,114.689141036828
1509243,2015-09-24,3,111.820297518484
1509253,2015-09-25,3,100.188435265973
1509263,2015-09-26,3,167.256400076095
1509273,2015-09-27,3,190.353191223696
1509283,2015-09-28,3,119.037376448422
1509293,2015-09-29,3,113.547561893099
1509303,2015-09-30,3,112.433351295931
1510013,2015-10-01,3,112.890899599301
1510023,2015-10-02,3,106.535577201219
1510033,2015-10-03,3,186.550257735195
1510043,2015-10-04,3,182.177089433129
1510053,2015-10-05,3,139.507902526703
1510063,2015-10-06,3,191.047872542633
1510073,2015-10-07,3,142.58488565143
1510083,2015-10-08,3,137.799493823338
1510093,2015-10-09,3,124.479675740188
1510103,2015-10-10,3,233.976547760918
1510113,2015-10-11,3,195.713839682979
1510123,2015-10-12,3,161.493041485522
1510133,2015-10-13,3,131.657171786547
1510143,2015-10-14,3,149.540622596632
1510153,2015-10-15,3,169.665617959777
1510163,2015-10-16,3,174.421588441303
1510173,2015-10-17,3,212.154857012886
1510183,2015-10-18,3,146.242887178944
1510193,2015-10-19,3,164.789975134135
1510203,2015-10-20,3,174.702791385283
1510213,2015-10-21,3,165.749350293937
1510223,2015-10-22,3,151.870037627303
1510233,2015-10-23,3,164.815142324401
1510243,2015-10-24,3,217.934551959575
1510253,2015-10-25,3,140.919377891528
1510263,2015-10-26,3,152.91652558933
1510273,2015-10-27,3,136.695525031235
1510283,2015-10-28,3,125.686864454041
1510293,2015-10-29,3,138.876054421526
1510303,2015-10-30,3,114.725405718415
1510313,2015-10-31,3,136.923512006965
1511013,2015-11-01,3,131.223394379473
1511023,2015-11-02,3,116.530394792268
1511033,2015-11-03,3,85.7476179776816
1511043,2015-11-04,3,108.360227858153
1511053,2015-11-05,3,104.659179850674
1511063,2015-11-06,3,88.9314287329033
1511073,2015-11-07,3,140.452844524859
1511083,2015-11-08,3,152.607539505512
1511093,2015-11-09,3,106.911757550291
1511103,2015-11-10,3,77.2591246043059
1511113,2015-11-11,3,89.0280001083141
1511123,2015-11-12,3,114.171847336115
1511133,2015-11-13,3,89.9590371263699
1511143,2015-11-14,3,113.069738985194
1511153,2015-11-15,3,119.694295715333
1511163,2015-11-16,3,98.613021347171
1511173,2015-11-17,3,72.7801578065075
1511183,2015-11-18,3,56.1041588717274
1511193,2015-11-19,3,69.9188174587824
1511203,2015-11-20,3,68.2330172268982
1511213,2015-11-21,3,94.5537487825515
1511223,2015-11-22,3,112.859441067849
1511233,2015-11-23,3,80.842269415621
1511243,2015-11-24,3,105.085937091344
1511253,2015-11-25,3,82.0043374617882
1511263,2015-11-26,3,85.8963225013818
1511273,2015-11-27,3,83.5498495555774
1511283,2015-11-28,3,80.8718088270165
1511293,2015-11-29,3,114.086141846843
1511303,2015-11-30,3,97.3531024328631
1512013,2015-12-01,3,81.4279182764571
1512023,2015-12-02,3,92.939909399629
1512033,2015-12-03,3,71.2378384066131
1512043,2015-12-04,3,71.3387210140724
1512053,2015-12-05,3,88.1907152941989
1512063,2015-12-06,3,127.244430419829
1512073,2015-12-07,3,60.9750500333041
1512083,2015-12-08,3,94.0209378118793
1512093,2015-12-09,3,85.9894911305105
1512103,2015-12-10,3,100.920371943129
1512113,2015-12-11,3,82.2908430221561
1512123,2015-12-12,3,130.376039900417
1512133,2015-12-13,3,150.040759469444
1512143,2015-12-14,3,99.1527894963271
1512153,2015-12-15,3,97.4589956086864
1512163,2015-12-16,3,74.1859539243799
1512173,2015-12-17,3,85.4781007686427
1512183,2015-12-18,3,70.3918910072538
1512193,2015-12-19,3,84.5745459337765
1512203,2015-12-20,3,97.3754025532662
1512213,2015-12-21,3,97.1686358768173
1512223,2015-12-22,3,89.327573330566
1512233,2015-12-23,3,103.056845595438
1512243,2015-12-24,3,137.024357889754
1512273,2015-12-27,3,139.175735437382
1512283,2015-12-28,3,165.711268017584
1512293,2015-12-29,3,162.948539436162
1512303,2015-12-30,3,198.531538169955
1512313,2015-12-31,3,208.660491671414
1601023,2016-01-02,3,182.703831244386
1601033,2016-01-03,3,164.859005761667
1601043,2016-01-04,3,125.661184368252
1601053,2016-01-05,3,101.23954835125
1601063,2016-01-06,3,77.6448105535074
1601073,2016-01-07,3,89.7986360923816
1601083,2016-01-08,3,62.3059143752801
1601093,2016-01-09,3,131.135214043175
1601103,2016-01-10,3,133.842985475896
1601113,2016-01-11,3,85.8697308053528
1601123,2016-01-12,3,97.1292028532515
1601133,2016-01-13,3,76.6672503579133
1601143,2016-01-14,3,84.4716470314345
1601153,2016-01-15,3,77.2434255197582
1601163,2016-01-16,3,115.665082036361
1601173,2016-01-17,3,172.589343024335
1601183,2016-01-18,3,75.7081265683294
1601193,2016-01-19,3,89.795126229029
1601203,2016-01-20,3,107.303400705441
1601213,2016-01-21,3,101.506722935716
1601223,2016-01-22,3,65.7203857155031
1601233,2016-01-23,3,97.7792786852686
1601243,2016-01-24,3,151.068199970058
1601253,2016-01-25,3,80.5316812843894
1601263,2016-01-26,3,56.1255091629798
1601273,2016-01-27,3,104.49661880823
1601283,2016-01-28,3,69.5372348970724
1601293,2016-01-29,3,77.2674236690111
1601303,2016-01-30,3,101.154895981059
1601313,2016-01-31,3,116.036789722019
1602013,2016-02-01,3,79.6701465240555
1602023,2016-02-02,3,77.7235209476192
1602033,2016-02-03,3,77.0896272256222
1602043,2016-02-04,3,89.2085750628842
1602053,2016-02-05,3,80.809542590926
1602063,2016-02-06,3,106.75536822121
1602073,2016-02-07,3,140.818372036017
1602083,2016-02-08,3,102.447839075974
1602093,2016-02-09,3,87.6022418913691
1602103,2016-02-10,3,80.2737824771539
1602113,2016-02-11,3,91.3535120777711
1602123,2016-02-12,3,69.5290464094912
1602133,2016-02-13,3,100.464402718773
1602143,2016-02-14,3,131.727380612779
1602153,2016-02-15,3,108.081387650254
1602163,2016-02-16,3,99.6986074709854
1602173,2016-02-17,3,84.1453099145737
1602183,2016-02-18,3,101.652557123811
1602193,2016-02-19,3,92.6908944831849
1602203,2016-02-20,3,91.426660400694
1602213,2016-02-21,3,121.873805988119
1602223,2016-02-22,3,72.3768680167102
1602233,2016-02-23,3,107.661963735703
1602243,2016-02-24,3,83.7317916112599
1602253,2016-02-25,3,58.8933306111358
1602263,2016-02-26,3,89.2970054722185
1602273,2016-02-27,3,112.734042896824
1602283,2016-02-28,3,143.402789700727
1602293,2016-02-29,3,85.4670939199535
1603013,2016-03-01,3,71.0119127390675
1603023,2016-03-02,3,93.7217542076897
1603033,2016-03-03,3,88.9616745803378
1603043,2016-03-04,3,98.7464106170893
1603053,2016-03-05,3,105.454582350578
1603063,2016-03-06,3,125.253628707352
1603073,2016-03-07,3,104.963466896837
1603083,2016-03-08,3,73.2317211493194
1603093,2016-03-09,3,112.702195949417
1603103,2016-03-10,3,60.8341417156009
1603113,2016-03-11,3,91.4520450012182
1603123,2016-03-12,3,123.879594747325
1603133,2016-03-13,3,141.827571462778
1603143,2016-03-14,3,106.168003108515
1603153,2016-03-15,3,85.1205684450089
1603163,2016-03-16,3,103.320840659689
1603173,2016-03-17,3,102.115552422329
1603183,2016-03-18,3,83.2732058217668
1603193,2016-03-19,3,139.178861828601
1603203,2016-03-20,3,184.166261199202
1603213,2016-03-21,3,112.199506864566
1603223,2016-03-22,3,106.189967034507
1603233,2016-03-23,3,108.098676775929
1603263,2016-03-26,3,284.681250764875
1603273,2016-03-27,3,189.788106034315
1603283,2016-03-28,3,222.678061175997
1603293,2016-03-29,3,102.221734637477
1603303,2016-03-30,3,117.881664269555
1603313,2016-03-31,3,126.127818313849
1604013,2016-04-01,3,111.815006377573
1604023,2016-04-02,3,189.133194226414
1604033,2016-04-03,3,166.207053633233
1604043,2016-04-04,3,128.292980884662
1604053,2016-04-05,3,99.5827121199856
1604063,2016-04-06,3,97.0822637355334
1604073,2016-04-07,3,107.132064321167
1604083,2016-04-08,3,120.523884707092
1604093,2016-04-09,3,109.938038337504
1604103,2016-04-10,3,129.352661247474
1604113,2016-04-11,3,108.061463379292
1604123,2016-04-12,3,94.4609362964128
1604133,2016-04-13,3,103.935299590913
1604143,2016-04-14,3,91.246014388283
1604153,2016-04-15,3,86.3777902545636
1604163,2016-04-16,3,163.804926988699
1604173,2016-04-17,3,151.966394520198
1604183,2016-04-18,3,80.6868758615905
1604193,2016-04-19,3,97.9279177062117
1604203,2016-04-20,3,69.0284229573483
1604213,2016-04-21,3,92.3729306588041
1604223,2016-04-22,3,96.0566519540133
1604233,2016-04-23,3,123.22570358776
1604243,2016-04-24,3,153.324122317668
1604253,2016-04-25,3,123.274872525649
1604263,2016-04-26,3,71.8323573128756
1604273,2016-04-27,3,80.8725602170082
1604283,2016-04-28,3,105.706858808087
1604293,2016-04-29,3,82.9419491940788
1604303,2016-04-30,3,134.027286218656
1605013,2016-05-01,3,223.802785349283
1605023,2016-05-02,3,95.4131027318739
1605033,2016-05-03,3,78.2337652654008
1605043,2016-05-04,3,130.920505347872
1605053,2016-05-05,3,189.486215784858
1605063,2016-05-06,3,223.695167377294
1605073,2016-05-07,3,234.423968466887
1605083,2016-05-08,3,223.450408926695
1605093,2016-05-09,3,129.465698741399
1605103,2016-05-10,3,72.9835247548076
1605113,2016-05-11,3,141.551854340505
1605123,2016-05-12,3,111.749909512964
1605133,2016-05-13,3,122.600995902318
1605143,2016-05-14,3,222.19069618993
1605153,2016-05-15,3,233.964586111884
1605163,2016-05-16,3,243.572747061241
1605173,2016-05-17,3,155.81645216738
1605183,2016-05-18,3,112.530997859032
1605193,2016-05-19,3,129.892096900825
1605203,2016-05-20,3,134.003083415072
1605213,2016-05-21,3,175.636694299349
1605223,2016-05-22,3,194.032210815487
1605233,2016-05-23,3,138.761811140948
1605243,2016-05-24,3,138.349557509955
1605253,2016-05-25,3,93.5805022963291
1605263,2016-05-26,3,107.902859794621
1605273,2016-05-27,3,155.749888701697
1605283,2016-05-28,3,247.070837260053
1605293,2016-05-29,3,201.949752631363
1605303,2016-05-30,3,107.195033511458
1605313,2016-05-31,3,75.1225395305266
1606013,2016-06-01,3,102.647483208157
1606023,2016-06-02,3,81.0016777964952
1606033,2016-06-03,3,119.434613145659
1606043,2016-06-04,3,186.288225946355
1606053,2016-06-05,3,204.02382551188
1606063,2016-06-06,3,114.794611851092
1606073,2016-06-07,3,111.50908281886
1606083,2016-06-08,3,139.4508539836
1606093,2016-06-09,3,114.020491132883
1606103,2016-06-10,3,129.407445698529
1606113,2016-06-11,3,228.439799511311
1606123,2016-06-12,3,207.792906901658
1606133,2016-06-13,3,141.781000615203
1606143,2016-06-14,3,100.912492228875
1606153,2016-06-15,3,110.978634293169
1606163,2016-06-16,3,86.6321388895877
1606173,2016-06-17,3,111.578949303683
1606183,2016-06-18,3,210.995958062752
1606193,2016-06-19,3,221.472814024848
1606203,2016-06-20,3,160.366420638134
1606213,2016-06-21,3,147.991076622665
1606223,2016-06-22,3,132.946056097799
1606233,2016-06-23,3,161.58432145411
1606243,2016-06-24,3,161.274225315318
1606253,2016-06-25,3,330.478660501536
1606263,2016-06-26,3,240.674329382729
1606273,2016-06-27,3,145.138260293234
1606283,2016-06-28,3,161.869224113387
1606293,2016-06-29,3,138.086225716019
1606303,2016-06-30,3,136.640373498376
1607013,2016-07-01,3,148.845304362305
1607023,2016-07-02,3,235.678451999105
1607033,2016-07-03,3,198.57572478932
1607043,2016-07-04,3,101.501372957599
1607053,2016-07-05,3,139.603404199373
1607063,2016-07-06,3,164.349099555347
1607083,2016-07-08,3,157.876878826052
1607093,2016-07-09,3,246.879387896932
1607103,2016-07-10,3,216.585703890106
1607113,2016-07-11,3,179.278876112019
1607123,2016-07-12,3,170.230875748386
1607133,2016-07-13,3,179.907364672447
1607143,2016-07-14,3,218.801690747843
1607153,2016-07-15,3,188.310124766528
1607163,2016-07-16,3,223.292333174144
1607173,2016-07-17,3,240.984092016883
1607193,2016-07-19,3,231.302041791688
1607203,2016-07-20,3,225.94725477004
1607213,2016-07-21,3,214.795915124578
1607223,2016-07-22,3,218.193724524142
1607233,2016-07-23,3,300.402606623953
1607243,2016-07-24,3,257.179272866847
1607253,2016-07-25,3,282.729423408297
1607263,2016-07-26,3,311.186206266119
1607273,2016-07-27,3,296.787317629001
1607283,2016-07-28,3,339.772120514901
1607293,2016-07-29,3,313.051127748557
1607303,2016-07-30,3,396.978002151989
1607313,2016-07-31,3,352.721178327364
1608013,2016-08-01,3,315.867116776854
1608023,2016-08-02,3,307.195889740818
1608033,2016-08-03,3,324.063160689359
1608043,2016-08-04,3,294.953956111065
1608053,2016-08-05,3,307.366610857395
1608063,2016-08-06,3,326.032069049756
1608073,2016-08-07,3,327.052753961083
1608083,2016-08-08,3,277.881342355861
1608093,2016-08-09,3,320.651490164019
1608103,2016-08-10,3,315.42015433627
1608113,2016-08-11,3,312.998425205478
1608123,2016-08-12,3,316.412519279478
1608133,2016-08-13,3,402.860567190888
1608163,2016-08-16,3,268.715042972505
1608173,2016-08-17,3,274.152347904724
1608183,2016-08-18,3,287.765747135281
1608193,2016-08-19,3,264.579771990774
1608203,2016-08-20,3,383.298667769012
1608213,2016-08-21,3,259.585275102001
1608223,2016-08-22,3,138.3366983689
1608233,2016-08-23,3,184.170367057689
1608243,2016-08-24,3,170.353220830059
1608253,2016-08-25,3,181.842118829346
1608263,2016-08-26,3,166.402064505158
1608273,2016-08-27,3,277.903100318237
1608283,2016-08-28,3,256.176762589354
1608293,2016-08-29,3,136.29657520517
1608303,2016-08-30,3,160.336321801591
1608313,2016-08-31,3,163.49670308802
1609013,2016-09-01,3,184.329861039082
1609023,2016-09-02,3,161.932437682552
1609033,2016-09-03,3,269.483931194562
1609043,2016-09-04,3,221.580285871103
1609053,2016-09-05,3,126.457096377826
1609063,2016-09-06,3,122.486688739232
1609073,2016-09-07,3,125.901174672784
1609083,2016-09-08,3,123.558512923317
1609093,2016-09-09,3,152.138133385527
1609103,2016-09-10,3,280.009462399262
1609113,2016-09-11,3,209.960575918
1609123,2016-09-12,3,155.471605350608
1609133,2016-09-13,3,176.251944609301
1609143,2016-09-14,3,151.863811050942
1609153,2016-09-15,3,135.288518813294
1609163,2016-09-16,3,161.752881879896
1609173,2016-09-17,3,215.046440523193
1609183,2016-09-18,3,197.307853070949
1609193,2016-09-19,3,122.536393643501
1609203,2016-09-20,3,131.214401149036
1609213,2016-09-21,3,118.573978194193
1609223,2016-09-22,3,121.812793900583
1609233,2016-09-23,3,114.784833689674
1609243,2016-09-24,3,147.403447349753
1609253,2016-09-25,3,171.298099810589
1609263,2016-09-26,3,100.656797037996
1609273,2016-09-27,3,106.824179540477
1609283,2016-09-28,3,108.052540485998
1609293,2016-09-29,3,113.054146061102
1609303,2016-09-30,3,129.269260103097
1610013,2016-10-01,3,166.963999835678
1610023,2016-10-02,3,186.732360367454
1610033,2016-10-03,3,182.443859182106
1610043,2016-10-04,3,123.415726677241
1610053,2016-10-05,3,120.624272460905
1610063,2016-10-06,3,101.60163656775
1610073,2016-10-07,3,141.93416312528
1610083,2016-10-08,3,159.043461454141
1610093,2016-10-09,3,181.693182252688
1610103,2016-10-10,3,144.619334839444
1610113,2016-10-11,3,193.457092513929
1610123,2016-10-12,3,159.062487471256
1610133,2016-10-13,3,147.744752027756
1610143,2016-10-14,3,166.32217095808
1610153,2016-10-15,3,189.027358152441
1610163,2016-10-16,3,213.136283121314
1610173,2016-10-17,3,158.15111344134
1610183,2016-10-18,3,149.45088792686
1610193,2016-10-19,3,139.392809720067
1610203,2016-10-20,3,163.589529856023
1610213,2016-10-21,3,157.154195182157
1610223,2016-10-22,3,142.628523419571
1610233,2016-10-23,3,184.302463772913
1610243,2016-10-24,3,91.661343436281
1610253,2016-10-25,3,91.4174596798256
1610263,2016-10-26,3,124.814994354034
1610273,2016-10-27,3,81.3083736578224
1610283,2016-10-28,3,84.2028058990911
1610293,2016-10-29,3,110.598012441388
1610303,2016-10-30,3,141.901075742017
1610313,2016-10-31,3,116.957939230667
1611013,2016-11-01,3,101.44458467343
1611023,2016-11-02,3,90.8202443873751
1611033,2016-11-03,3,111.819161696001
1611043,2016-11-04,3,122.555235204681
1611053,2016-11-05,3,115.638311931186
1611063,2016-11-06,3,142.854624136284
1611073,2016-11-07,3,98.4615638799173
1611083,2016-11-08,3,79.8857514598579
1611093,2016-11-09,3,76.8691465964589
1611103,2016-11-10,3,73.253261288051
1611113,2016-11-11,3,81.1040142115944
1611123,2016-11-12,3,113.479986837697
1611133,2016-11-13,3,155.829169523759
1611143,2016-11-14,3,75.9976345648867
1611153,2016-11-15,3,84.5049657045271
1611163,2016-11-16,3,93.210451599767
1611173,2016-11-17,3,106.092674322495
1611183,2016-11-18,3,64.3170726423712
1611193,2016-11-19,3,116.829845405325
1611203,2016-11-20,3,142.385019678959
1611213,2016-11-21,3,98.333606595868
1611223,2016-11-22,3,101.236985727754
1611233,2016-11-23,3,91.490933306852
1611243,2016-11-24,3,92.4017737531051
1611253,2016-11-25,3,100.690163238234
1611263,2016-11-26,3,129.982834329394
1611273,2016-11-27,3,157.081764001948
1611283,2016-11-28,3,93.4531134753644
1611293,2016-11-29,3,89.3040391726829
1611303,2016-11-30,3,85.4312169839517
1612013,2016-12-01,3,85.9494985489893
1612023,2016-12-02,3,77.2714433251357
1612033,2016-12-03,3,106.214827776906
1612043,2016-12-04,3,125.514576263244
1612053,2016-12-05,3,95.5090556206996
1612063,2016-12-06,3,70.1343151458493
1612073,2016-12-07,3,85.2212886860415
1612083,2016-12-08,3,85.9084157115656
1612093,2016-12-09,3,81.3562481298833
1612103,2016-12-10,3,101.293319783939
1612113,2016-12-11,3,176.390387266873
1612123,2016-12-12,3,77.6737672684405
1612133,2016-12-13,3,96.7761934509133
1612143,2016-12-14,3,37.7392454247434
1612153,2016-12-15,3,73.6976971614453
1612163,2016-12-16,3,81.0877267943151
1612183,2016-12-18,3,174.728998356701
1612193,2016-12-19,3,86.5548623487554
1612203,2016-12-20,3,62.3552365841189
1612213,2016-12-21,3,101.434261871418
1612223,2016-12-22,3,74.3581509870598
1612233,2016-12-23,3,100.734575177249
1612243,2016-12-24,3,77.6179363690156
1612273,2016-12-27,3,127.178228446889
1612283,2016-12-28,3,137.541974900339
1612293,2016-12-29,3,128.192786610977
1612303,2016-12-30,3,131.355693828947
1612313,2016-12-31,3,158.239302804042
1701023,2017-01-02,3,93.0351063272558
1701033,2017-01-03,3,80.7863564731785
1701043,2017-01-04,3,78.2861734025078
1701053,2017-01-05,3,106.740128482748
1701063,2017-01-06,3,65.3687307096755
1701073,2017-01-07,3,75.5002630311797
1701083,2017-01-08,3,131.287627179758
1701093,2017-01-09,3,73.1420980887895
1701103,2017-01-10,3,70.6114048326199
1701113,2017-01-11,3,62.0305965135655
1701123,2017-01-12,3,85.5837742718517
1701133,2017-01-13,3,79.7615363372838
1701143,2017-01-14,3,92.8889849290192
1701153,2017-01-15,3,128.991720245868
1701163,2017-01-16,3,88.4798588855233
1701173,2017-01-17,3,77.108394146931
1701183,2017-01-18,3,71.9438809937912
