Datum,KielerWoche,Warengruppe,Umsatz,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode
2017-03-17,,3.0,82.3548698176422,,,,
2017-03-18,,3.0,102.87506239681,,,,
2017-03-19,,3.0,109.641199449158,,,,
2017-03-20,,3.0,73.0242608684537,,,,
2017-03-21,,3.0,92.1372741343699,,,,
2017-03-22,,3.0,101.654984780132,,,,
2017-03-23,,3.0,81.3953457468891,,,,
2017-03-24,,3.0,92.3970924998567,,,,
2017-03-25,,3.0,142.808942965401,,,,
2017-03-26,,3.0,147.749370577668,,,,
2017-03-27,,3.0,105.119114588585,,,,
2017-03-28,,3.0,141.684536419139,,,,
2017-03-29,,3.0,115.381551439348,,,,
2017-03-30,,3.0,115.063014487946,,,,
2017-03-31,,3.0,157.481998785748,,,,
2017-04-01,,3.0,211.755833640533,,,,
2017-04-02,,3.0,188.064263906535,,,,
2017-04-03,,3.0,101.173868201099,,,,
2017-04-04,,3.0,144.48225784655,,,,
2017-04-05,,3.0,94.3263408382335,,,,
2017-04-06,,3.0,118.869514113661,,,,
2017-04-07,,3.0,128.841093710239,,,,
2017-04-08,,3.0,215.929338577534,,,,
2017-04-09,,3.0,207.685117628376,,,,
2017-04-10,,3.0,180.185219117576,,,,
2017-04-11,,3.0,178.857217552131,,,,
2017-04-12,,3.0,140.537089366937,,,,
2017-04-13,,3.0,238.93565386119,,,,
2017-04-15,,3.0,355.356015292507,,,,
2017-04-16,,3.0,208.028073939397,,,,
2017-04-17,,3.0,220.822836970653,,,,
2017-04-18,,3.0,174.405032102088,,,,
2017-04-19,,3.0,166.270946808251,,,,
2017-04-20,,3.0,158.4435755673,,,,
2017-04-21,,3.0,172.182312895265,,,,
2017-04-22,,3.0,142.250829321991,,,,
2017-04-23,,3.0,128.011118638722,,,,
2017-04-24,,3.0,110.815677841066,,,,
2017-04-25,,3.0,90.8424805388247,,,,
2017-04-26,,3.0,91.9799340844463,,,,
2017-04-27,,3.0,86.5414452917236,,,,
2017-04-28,,3.0,91.6206157973301,,,,
2017-04-29,,3.0,142.668665736822,,,,
2017-04-30,,3.0,263.074963178365,,,,
2017-05-02,,3.0,121.933716606701,,,,
2017-05-03,,3.0,119.106872435795,,,,
2017-05-04,,3.0,74.6328709215242,,,,
2017-05-05,,3.0,78.6283508592188,,,,
2017-05-06,,3.0,187.893403457783,,,,
2017-05-07,,3.0,199.339353285128,,,,
2017-05-08,,3.0,93.5346324124759,,,,
2017-05-09,,3.0,150.630312037039,,,,
2017-05-10,,3.0,119.911954666173,,,,
2017-05-11,,3.0,131.244722476807,,,,
2017-05-12,,3.0,126.143339639084,,,,
2017-05-13,,3.0,209.808530503879,,,,
2017-05-14,,3.0,243.839147660595,,,,
2017-05-15,,3.0,128.732413284614,,,,
2017-05-16,,3.0,124.651715960501,,,,
2017-05-17,,3.0,100.509180114311,,,,
2017-05-18,,3.0,106.689064260606,,,,
2017-05-19,,3.0,122.084205270661,,,,
2017-05-20,,3.0,182.261517278229,,,,
2017-05-21,,3.0,227.67270257599,,,,
2017-05-22,,3.0,128.575815518014,,,,
2017-05-23,,3.0,110.225477848188,,,,
2017-05-24,,3.0,133.616732956026,,,,
2017-05-25,,3.0,210.548524011838,,,,
2017-05-26,,3.0,214.844989934608,,,,
2017-05-27,,3.0,242.802648676142,,,,
2017-05-28,,3.0,258.875202728905,,,,
2017-05-29,,3.0,143.870005518646,,,,
2017-05-30,,3.0,99.5288254799332,,,,
2017-05-31,,3.0,137.596314089354,,,,
2017-06-01,,3.0,131.185928554762,,,,
2017-06-02,,3.0,108.539694596306,,,,
2017-06-03,,3.0,202.327403612151,,,,
2017-06-04,,3.0,213.121898505059,,,,
2017-06-05,,3.0,300.22343502337,,,,
2017-06-06,,3.0,140.565536536744,,,,
2017-06-07,,3.0,162.153139309064,,,,
2017-06-08,,3.0,118.536762094212,,,,
2017-06-09,,3.0,163.069676294977,,,,
2017-06-10,,3.0,210.975177421469,,,,
2017-06-11,,3.0,215.171645362008,,,,
2017-06-12,,3.0,133.14564353779,,,,
2017-06-13,,3.0,144.137864637622,,,,
2017-06-14,,3.0,141.310244761151,,,,
2017-06-15,,3.0,149.097950537212,,,,
2017-06-16,,3.0,188.189995473921,,,,
2017-06-17,,3.0,289.376417642361,,,,
2017-06-18,,3.0,301.35058891641,,,,
2017-06-19,,3.0,211.583246910582,,,,
2017-06-20,,3.0,181.240683684111,,,,
2017-06-21,,3.0,181.547354525725,,,,
2017-06-22,,3.0,143.490671929285,,,,
2017-06-23,,3.0,172.344413428855,,,,
2017-06-24,,3.0,367.632769652741,,,,
2017-06-25,,3.0,257.372454543866,,,,
2017-06-26,,3.0,161.648694395923,,,,
2017-06-27,,3.0,134.933457557944,,,,
2017-06-28,,3.0,185.573198643115,,,,
2017-06-29,,3.0,155.221902949467,,,,
2017-06-30,,3.0,126.129236923882,,,,
2017-07-01,,3.0,183.864255743189,,,,
2017-07-02,,3.0,246.338419886437,,,,
2017-07-03,,3.0,187.71776492446,,,,
2017-07-05,,3.0,199.163798137962,,,,
2017-07-06,,3.0,188.91776073987,,,,
2017-07-07,,3.0,192.727972707754,,,,
2017-07-08,,3.0,241.187433084311,,,,
2017-07-09,,3.0,329.248061272308,,,,
2017-07-10,,3.0,177.453927895789,,,,
2017-07-11,,3.0,168.296001762297,,,,
2017-07-12,,3.0,154.145230589462,,,,
2017-07-13,,3.0,189.580727494569,,,,
2017-07-14,,3.0,183.691695131553,,,,
2017-07-15,,3.0,245.417481970711,,,,
2017-07-16,,3.0,285.659838885549,,,,
2017-07-17,,3.0,210.556063204536,,,,
2017-07-18,,3.0,210.035193962853,,,,
2017-07-19,,3.0,264.262174906022,,,,
2017-07-20,,3.0,231.137564394634,,,,
2017-07-21,,3.0,240.009691214717,,,,
2017-07-22,,3.0,311.79730154225,,,,
2017-07-23,,3.0,270.892805038016,,,,
2017-07-24,,3.0,319.719249418743,,,,
2017-07-25,,3.0,256.669227442759,,,,
2017-07-26,,3.0,287.611585624058,,,,
2017-07-27,,3.0,264.347742587261,,,,
2017-07-28,,3.0,291.869109786323,,,,
2017-07-29,,3.0,367.886160346572,,,,
2017-07-30,,3.0,322.250156339845,,,,
2017-07-31,,3.0,294.721801189509,,,,
2017-08-01,,3.0,294.872700835774,,,,
2017-08-02,,3.0,304.11610963943,,,,
2017-08-03,,3.0,290.500488567803,,,,
2017-08-04,,3.0,296.329975775803,,,,
2017-08-05,,3.0,323.640426901058,,,,
2017-08-06,,3.0,306.788962919757,,,,
2017-08-07,,3.0,279.605045716123,,,,
2017-08-08,,3.0,325.750887704869,,,,
2017-08-09,,3.0,294.987094993166,,,,
2017-08-10,,3.0,247.418838307197,,,,
2017-08-11,,3.0,231.41872971895,,,,
2017-08-12,,3.0,293.212102250901,,,,
2017-08-13,,3.0,317.981827860432,,,,
2017-08-14,,3.0,235.073505255603,,,,
2017-08-15,,3.0,256.477737683784,,,,
2017-08-16,,3.0,223.342663387873,,,,
2017-08-17,,3.0,196.017526514133,,,,
2017-08-18,,3.0,222.037173809602,,,,
2017-08-19,,3.0,237.468659429889,,,,
2017-08-20,,3.0,290.670880726839,,,,
2017-08-21,,3.0,206.04345319101,,,,
2017-08-22,,3.0,184.444297083114,,,,
2017-08-23,,3.0,217.364001604778,,,,
2017-08-24,,3.0,198.899809873781,,,,
2017-08-25,,3.0,187.866584876945,,,,
2017-08-26,,3.0,252.88884904238,,,,
2017-08-27,,3.0,213.994278660086,,,,
2017-08-28,,3.0,178.416399044592,,,,
2017-08-29,,3.0,178.168559343469,,,,
2017-08-30,,3.0,146.947497344114,,,,
2017-08-31,,3.0,157.231550891196,,,,
2017-09-01,,3.0,123.595577334164,,,,
2017-09-02,,3.0,195.478091509675,,,,
2017-09-03,,3.0,230.466574878987,,,,
2017-09-04,,3.0,125.119773338597,,,,
2017-09-05,,3.0,153.695623537961,,,,
2017-09-06,,3.0,123.268914496336,,,,
2017-09-07,,3.0,154.449485786392,,,,
2017-09-08,,3.0,125.296889622858,,,,
2017-09-09,,3.0,142.231964848552,,,,
2017-09-10,,3.0,205.693152515455,,,,
2017-09-11,,3.0,104.204339622872,,,,
2017-09-12,,3.0,117.496320653782,,,,
2017-09-13,,3.0,114.818715199552,,,,
2017-09-14,,3.0,120.781746843667,,,,
2017-09-15,,3.0,129.764290585566,,,,
2017-09-16,,3.0,193.022942501051,,,,
2017-09-17,,3.0,195.774732859287,,,,
2017-09-18,,3.0,131.530895423782,,,,
2017-09-19,,3.0,144.234841083315,,,,
2017-09-20,,3.0,115.927685099343,,,,
2017-09-21,,3.0,108.826272548998,,,,
2017-09-22,,3.0,144.065633119975,,,,
2017-09-23,,3.0,195.24208410893,,,,
2017-09-24,,3.0,168.835249992403,,,,
2017-09-25,,3.0,158.524062603881,,,,
2017-09-26,,3.0,114.213523180779,,,,
2017-09-27,,3.0,118.849058358723,,,,
2017-09-28,,3.0,119.879433080393,,,,
2017-09-29,,3.0,113.025254908963,,,,
2017-09-30,,3.0,199.168307941388,,,,
2017-10-01,,3.0,192.233926785817,,,,
2017-10-02,,3.0,143.835940803814,,,,
2017-10-03,,3.0,217.380094748713,,,,
2017-10-04,,3.0,134.834527047858,,,,
2017-10-05,,3.0,116.285411682653,,,,
2017-10-06,,3.0,182.509589084762,,,,
2017-10-07,,3.0,158.797795995899,,,,
2017-10-08,,3.0,197.551472109883,,,,
2017-10-09,,3.0,154.444133074439,,,,
2017-10-10,,3.0,136.717885778752,,,,
2017-10-11,,3.0,143.576179857152,,,,
2017-10-12,,3.0,129.59251192239,,,,
2017-10-13,,3.0,132.704804056338,,,,
2017-10-14,,3.0,182.698409922186,,,,
2017-10-15,,3.0,200.173958033241,,,,
2017-10-16,,3.0,145.289158357804,,,,
2017-10-17,,3.0,130.299861591434,,,,
2017-10-18,,3.0,74.7107878746184,,,,
2017-10-19,,3.0,111.931942698069,,,,
2017-10-20,,3.0,109.021173861092,,,,
2017-10-21,,3.0,179.980745710425,,,,
2017-10-22,,3.0,159.184270234296,,,,
2017-10-24,,3.0,168.714295010565,,,,
2017-10-25,,3.0,99.2054913352785,,,,
2017-10-26,,3.0,127.4897858151,,,,
2017-10-27,,3.0,158.940547107601,,,,
2017-10-28,,3.0,168.991639733113,,,,
2017-10-29,,3.0,181.682933849936,,,,
2017-10-30,,3.0,167.722925454718,,,,
2017-11-01,,3.0,150.785546328459,,,,
2017-11-02,,3.0,116.996797595654,,,,
2017-11-03,,3.0,139.056024233269,,,,
2017-11-04,,3.0,133.306013237031,,,,
2017-11-05,,3.0,186.212899596096,,,,
2017-11-06,,3.0,82.2028274771961,,,,
2017-11-07,,3.0,81.7604387640664,,,,
2017-11-08,,3.0,80.2883384254973,,,,
2017-11-09,,3.0,90.82647031893,,,,
2017-11-10,,3.0,90.0690509923345,,,,
2017-11-11,,3.0,95.0970588296583,,,,
2017-11-12,,3.0,189.814598224532,,,,
2017-11-13,,3.0,93.6009966390014,,,,
2017-11-14,,3.0,92.5813235522161,,,,
2017-11-15,,3.0,86.7894097211815,,,,
2017-11-16,,3.0,80.8174993257215,,,,
2017-11-17,,3.0,67.8729502225083,,,,
2017-11-18,,3.0,70.9150495424225,,,,
2017-11-19,,3.0,128.591613398068,,,,
2017-11-20,,3.0,99.3335812642129,,,,
2017-11-21,,3.0,75.6736891413681,,,,
2017-11-22,,3.0,77.5914895431634,,,,
2017-11-23,,3.0,83.7872041017695,,,,
2017-11-24,,3.0,90.3427562419911,,,,
2017-11-25,,3.0,83.5571803293795,,,,
2017-11-26,,3.0,145.539409678938,,,,
2017-11-27,,3.0,91.2166369682366,,,,
2017-11-28,,3.0,95.6288353069938,,,,
2017-11-29,,3.0,91.7189243097624,,,,
2017-11-30,,3.0,90.9905683178398,,,,
2017-12-01,,3.0,108.790843446546,,,,
2017-12-02,,3.0,127.405558719443,,,,
2017-12-03,,3.0,172.878605046228,,,,
2017-12-04,,3.0,124.885305907806,,,,
2017-12-05,,3.0,85.3672468067668,,,,
2017-12-06,,3.0,88.4459443650205,,,,
2017-12-07,,3.0,88.7713968416023,,,,
2017-12-08,,3.0,88.682749091363,,,,
2017-12-09,,3.0,128.712796006967,,,,
2017-12-10,,3.0,141.228429838865,,,,
2017-12-11,,3.0,66.8512773964215,,,,
2017-12-12,,3.0,80.2744096681127,,,,
2017-12-13,,3.0,54.5606055292997,,,,
2017-12-14,,3.0,63.0266652939679,,,,
2017-12-15,,3.0,78.2216501942594,,,,
2017-12-16,,3.0,142.53421738335,,,,
2017-12-17,,3.0,159.686296935857,,,,
2017-12-18,,3.0,94.7737484393613,,,,
2017-12-19,,3.0,73.6343088065715,,,,
2017-12-20,,3.0,94.7967745101247,,,,
2017-12-21,,3.0,70.6773716770578,,,,
2017-12-22,,3.0,81.7267893179837,,,,
2017-12-23,,3.0,83.5676550722033,,,,
2017-12-24,,3.0,187.967420125408,,,,
2017-12-27,,3.0,139.832220333738,,,,
2017-12-28,,3.0,105.138755478215,,,,
2017-12-29,,3.0,179.594235115059,,,,
2017-12-30,,3.0,151.571783733849,,,,
2017-12-31,,3.0,179.50840678603,,,,
2018-01-02,,3.0,150.502435605728,,,,
2018-01-03,,3.0,115.430895275144,,,,
2018-01-04,,3.0,102.512654812038,,,,
2018-01-05,,3.0,109.275993823143,,,,
2018-01-06,,3.0,102.460375257105,,,,
2018-01-07,,3.0,144.442039442307,,,,
2018-01-08,,3.0,66.6929702875401,,,,
2018-01-09,,3.0,82.6143785726371,,,,
2018-01-10,,3.0,72.3107709500424,,,,
2018-01-11,,3.0,75.9628544056125,,,,
2018-01-12,,3.0,75.5325871625342,,,,
2018-01-13,,3.0,102.912437094458,,,,
2018-01-14,,3.0,151.968858897758,,,,
2018-01-15,,3.0,85.9256443890805,,,,
2018-01-16,,3.0,56.3093100492538,,,,
2018-01-17,,3.0,77.1881203768712,,,,
2018-01-18,,3.0,72.2532702611568,,,,
2018-01-19,,3.0,79.4912684505094,,,,
2018-01-20,,3.0,86.0376499500436,,,,
2018-01-21,,3.0,187.190402965026,,,,
2018-01-22,,3.0,106.618252948229,,,,
2018-01-23,,3.0,81.7299549683164,,,,
2018-01-24,,3.0,98.3309422420537,,,,
2018-01-25,,3.0,81.1911029399639,,,,
2018-01-26,,3.0,79.48711893513,,,,
2018-01-27,,3.0,104.368162476671,,,,
2018-01-28,,3.0,179.257190765101,,,,
2018-01-29,,3.0,82.9125750766826,,,,
2018-01-30,,3.0,99.0350024655034,,,,
2018-01-31,,3.0,79.2163042576594,,,,
2018-02-01,,3.0,92.8478148910384,,,,
2018-02-02,,3.0,103.70762060485,,,,
2018-02-03,,3.0,114.506750856677,,,,
2018-02-04,,3.0,148.452873371219,,,,
2018-02-05,,3.0,112.122544509562,,,,
2018-02-06,,3.0,81.2263029149462,,,,
2018-02-07,,3.0,108.269493600282,,,,
2018-02-08,,3.0,110.141051764801,,,,
2018-02-09,,3.0,101.251865575012,,,,
2018-02-10,,3.0,130.957351030206,,,,
2018-02-11,,3.0,154.482016342371,,,,
2018-02-12,,3.0,82.1518936627926,,,,
2018-02-13,,3.0,111.74731105753,,,,
2018-02-14,,3.0,106.396868857362,,,,
2018-02-15,,3.0,104.357564465154,,,,
2018-02-16,,3.0,102.772794635868,,,,
2018-02-17,,3.0,115.932073516846,,,,
2018-02-18,,3.0,164.32793564738,,,,
2018-02-19,,3.0,93.9649515287712,,,,
2018-02-20,,3.0,120.468678363742,,,,
2018-02-21,,3.0,101.209732738436,,,,
2018-02-22,,3.0,75.8400483968089,,,,
2018-02-23,,3.0,100.964773001419,,,,
2018-02-24,,3.0,129.618921959432,,,,
2018-02-25,,3.0,174.509606028217,,,,
2018-02-26,,3.0,62.7194880720277,,,,
2018-02-27,,3.0,80.0520282741354,,,,
2018-02-28,,3.0,87.4021453051197,,,,
2018-03-01,,3.0,97.7527293828083,,,,
2018-03-02,,3.0,105.959362504739,,,,
2018-03-03,,3.0,117.066174787235,,,,
2018-03-04,,3.0,152.846041550908,,,,
2018-03-05,,3.0,89.9828037804588,,,,
2018-03-06,,3.0,109.14348273407,,,,
2018-03-07,,3.0,58.9899135287265,,,,
2018-03-08,,3.0,83.2089936207836,,,,
2018-03-09,,3.0,97.9229466419983,,,,
2018-03-10,,3.0,147.422385237539,,,,
2018-03-11,,3.0,152.278241164361,,,,
2018-03-12,,3.0,110.915535990158,,,,
2018-03-13,,3.0,102.435536654286,,,,
2018-03-14,,3.0,105.0879511471,,,,
2018-03-15,,3.0,118.743106582071,,,,
2018-03-16,,3.0,110.064680058323,,,,
2018-03-17,,3.0,171.650294233054,,,,
2018-03-18,,3.0,218.278423946226,,,,
2018-03-19,,3.0,111.562496126809,,,,
2018-03-20,,3.0,135.147672004628,,,,
2018-03-21,,3.0,120.866245259918,,,,
2018-03-22,,3.0,81.2345737319614,,,,
2018-03-23,,3.0,98.8346334805017,,,,
2018-03-24,,3.0,154.110947275411,,,,
2018-03-25,,3.0,208.866499162987,,,,
2018-03-26,,3.0,113.584723945565,,,,
2018-03-27,,3.0,134.758232554012,,,,
2018-03-28,,3.0,142.200717815043,,,,
2018-03-29,,3.0,266.201304515727,,,,
2018-03-31,,3.0,320.93474056584,,,,
2018-04-01,,3.0,197.338187512788,,,,
2018-04-02,,3.0,177.680679602538,,,,
2018-04-03,,3.0,134.195889670285,,,,
2018-04-04,,3.0,149.720896578779,,,,
2018-04-05,,3.0,130.1869039827,,,,
2018-04-06,,3.0,89.1787904729072,,,,
2018-04-07,,3.0,159.814274148038,,,,
2018-04-08,,3.0,168.643369475226,,,,
2018-04-09,,3.0,125.791596759514,,,,
2018-04-10,,3.0,84.0497181533496,,,,
2018-04-11,,3.0,68.0245101155979,,,,
2018-04-12,,3.0,116.462621342462,,,,
2018-04-13,,3.0,116.896382935008,,,,
2018-04-14,,3.0,161.090096394738,,,,
2018-04-15,,3.0,186.885741611071,,,,
2018-04-16,,3.0,105.949717840042,,,,
2018-04-17,,3.0,86.2289874951019,,,,
2018-04-18,,3.0,107.558608889038,,,,
2018-04-19,,3.0,103.383705990961,,,,
2018-04-20,,3.0,106.920285015064,,,,
2018-04-21,,3.0,176.417147453327,,,,
2018-04-22,,3.0,199.765079950102,,,,
2018-04-23,,3.0,101.819986447604,,,,
2018-04-24,,3.0,85.091875213209,,,,
2018-04-25,,3.0,93.3246428158012,,,,
2018-04-26,,3.0,122.068213454324,,,,
2018-04-27,,3.0,112.291104909384,,,,
2018-04-28,,3.0,137.327350130029,,,,
2018-04-29,,3.0,179.139454299962,,,,
2018-04-30,,3.0,127.919448209593,,,,
2018-05-02,,3.0,133.16692373125,,,,
2018-05-03,,3.0,118.845410091562,,,,
2018-05-04,,3.0,114.107429476625,,,,
2018-05-05,,3.0,152.122844865004,,,,
2018-05-06,,3.0,204.554039945282,,,,
2018-05-07,,3.0,149.514220844308,,,,
2018-05-08,,3.0,178.326054614077,,,,
2018-05-09,,3.0,150.040549196134,,,,
2018-05-10,,3.0,213.620643844729,,,,
2018-05-11,,3.0,239.477710150464,,,,
2018-05-12,,3.0,287.096782778773,,,,
2018-05-13,,3.0,283.683773802826,,,,
2018-05-14,,3.0,109.487563951608,,,,
2018-05-15,,3.0,128.242788342459,,,,
2018-05-16,,3.0,117.19208049046,,,,
2018-05-17,,3.0,143.116719553358,,,,
2018-05-18,,3.0,128.828507929134,,,,
2018-05-19,,3.0,223.624171765277,,,,
2018-05-20,,3.0,305.100783157298,,,,
2018-05-22,,3.0,191.073379157625,,,,
2018-05-23,,3.0,169.755098557206,,,,
2018-05-24,,3.0,211.514459288962,,,,
2018-05-25,,3.0,247.21864973227,,,,
2018-05-26,,3.0,311.407509119781,,,,
2018-05-27,,3.0,311.204724522649,,,,
2018-05-28,,3.0,162.439462643652,,,,
2018-05-29,,3.0,158.651320049942,,,,
2018-05-30,,3.0,160.3217968442,,,,
2018-05-31,,3.0,146.549349936418,,,,
2018-06-01,,3.0,196.04793646865,,,,
2018-06-02,,3.0,258.202812224251,,,,
2018-06-03,,3.0,275.442535237438,,,,
2018-06-04,,3.0,143.940547738714,,,,
2018-06-05,,3.0,104.71280919176,,,,
2018-06-06,,3.0,143.24052446027,,,,
2018-06-07,,3.0,140.663759746983,,,,
2018-06-08,,3.0,164.132119777067,,,,
2018-06-09,,3.0,258.693422948001,,,,
2018-06-10,,3.0,215.850855030174,,,,
2018-06-11,,3.0,131.376484326556,,,,
2018-06-12,,3.0,121.491725263723,,,,
2018-06-13,,3.0,107.792959647247,,,,
2018-06-14,,3.0,107.136270934862,,,,
2018-06-15,,3.0,149.625140704425,,,,
2018-06-16,,3.0,249.755999609154,,,,
2018-06-17,,3.0,301.987694387114,,,,
2018-06-18,,3.0,183.905575463908,,,,
2018-06-19,,3.0,167.94911352995,,,,
2018-06-20,,3.0,178.485146197655,,,,
2018-06-21,,3.0,165.510528887169,,,,
2018-06-22,,3.0,205.270413262478,,,,
2018-06-23,,3.0,339.700511154661,,,,
2018-06-24,,3.0,312.533160106558,,,,
2018-06-25,,3.0,124.50607695454,,,,
2018-06-26,,3.0,187.471226496696,,,,
2018-06-27,,3.0,176.520124844737,,,,
2018-06-28,,3.0,172.553305766358,,,,
2018-06-29,,3.0,181.430705919947,,,,
2018-06-30,,3.0,236.663786945788,,,,
2018-07-01,,3.0,263.897681363429,,,,
2018-07-02,,3.0,191.103060628223,,,,
2018-07-03,,3.0,166.357391348145,,,,
2018-07-04,,3.0,176.796513441915,,,,
2018-07-05,,3.0,218.055711841422,,,,
2018-07-06,,3.0,233.461803865928,,,,
2018-07-07,,3.0,289.921816234279,,,,
2018-07-08,,3.0,301.517746301254,,,,
2018-07-09,,3.0,260.209070681143,,,,
2018-07-10,,3.0,231.022738407076,,,,
2018-07-11,,3.0,223.184006745399,,,,
2018-07-12,,3.0,225.776865057334,,,,
2018-07-13,,3.0,288.029917196184,,,,
2018-07-14,,3.0,361.883970744595,,,,
2018-07-15,,3.0,383.539764713205,,,,
2018-07-16,,3.0,279.080033941839,,,,
2018-07-17,,3.0,322.440260775893,,,,
2018-07-18,,3.0,307.917253388314,,,,
2018-07-19,,3.0,334.668701817439,,,,
2018-07-20,,3.0,305.416244754035,,,,
2018-07-21,,3.0,393.212012402375,,,,
2018-07-22,,3.0,429.920288482338,,,,
2018-07-23,,3.0,325.690202796677,,,,
2018-07-24,,3.0,302.39642639545,,,,
2018-07-25,,3.0,337.228464128544,,,,
2018-07-26,,3.0,339.641098219397,,,,
2018-07-27,,3.0,333.774098644297,,,,
2018-07-28,,3.0,371.819769806308,,,,
2018-07-29,,3.0,433.820696892786,,,,
2018-07-30,,3.0,348.770346267057,,,,
2018-07-31,,3.0,285.872615508632,,,,
2013-07-01,,4.0,65.890168799361,,,,
2013-07-02,,4.0,74.5439171827412,,,,
2013-07-03,,4.0,69.2627280649987,,,,
2013-07-04,,4.0,61.490175369225,,,,
2013-07-05,,4.0,86.7598614451924,,,,
2013-07-06,,4.0,80.6465768881107,,,,
2013-07-07,,4.0,94.6039024817053,,,,
2013-07-08,,4.0,49.5000238633042,,,,
2013-07-09,,4.0,75.2089975834558,,,,
2013-07-10,,4.0,73.8056511129258,,,,
2013-07-11,,4.0,68.6330279122302,,,,
2013-07-13,,4.0,74.2744737887665,,,,
2013-07-14,,4.0,115.271617188867,,,,
2013-07-15,,4.0,99.4935305857439,,,,
2013-07-16,,4.0,91.7796976081033,,,,
2013-07-18,,4.0,89.2058404577425,,,,
2013-07-19,,4.0,62.0636098816993,,,,
2013-07-20,,4.0,69.9369965472912,,,,
2013-07-21,,4.0,82.6826868784511,,,,
2013-07-22,,4.0,99.3353908053911,,,,
2013-07-23,,4.0,70.5290024618065,,,,
2013-07-24,,4.0,83.5816326885927,,,,
2013-07-25,,4.0,65.8902979709521,,,,
2013-07-26,,4.0,53.1984562311259,,,,
2013-08-01,,4.0,60.5614573229725,,,,
2013-08-02,,4.0,68.1222020855149,,,,
2013-08-03,,4.0,51.2749992906831,,,,
2013-08-04,,4.0,67.1568816245378,,,,
2013-08-06,,4.0,69.705360420462,,,,
2013-08-07,,4.0,83.1094116270633,,,,
2013-08-08,,4.0,96.7720958104522,,,,
2013-08-09,,4.0,81.4817797241125,,,,
2013-08-10,,4.0,59.9811123644503,,,,
2013-08-11,,4.0,60.7087857619079,,,,
2013-08-12,,4.0,97.7406166426712,,,,
2013-08-13,,4.0,113.863641914766,,,,
2013-08-14,,4.0,105.567865241887,,,,
2013-08-15,,4.0,59.7561020638342,,,,
2013-08-16,,4.0,75.2564619591539,,,,
2013-08-17,,4.0,96.5293135082104,,,,
2013-08-18,,4.0,150.122396942697,,,,
2013-08-19,,4.0,107.407999333161,,,,
2013-08-20,,4.0,64.5022565329893,,,,
2013-08-21,,4.0,65.9210119267558,,,,
2013-08-22,,4.0,111.144301377526,,,,
2013-08-23,,4.0,94.2272902889274,,,,
2013-08-24,,4.0,124.737464409769,,,,
2013-08-25,,4.0,141.066888354584,,,,
2013-08-26,,4.0,104.448858869003,,,,
2013-08-27,,4.0,89.3398068106772,,,,
2013-08-28,,4.0,87.5160458910728,,,,
2013-08-29,,4.0,67.1751319746152,,,,
2013-08-30,,4.0,77.9353068130843,,,,
2013-08-31,,4.0,86.0077280021026,,,,
2013-09-01,,4.0,139.776992842103,,,,
2013-09-02,,4.0,97.5577291094531,,,,
2013-09-03,,4.0,66.7042185386037,,,,
2013-09-04,,4.0,102.369988965095,,,,
2013-09-05,,4.0,64.7180977987766,,,,
2013-09-06,,4.0,79.6716952926438,,,,
2013-09-07,,4.0,65.0128197234662,,,,
2013-09-08,,4.0,115.868951321453,,,,
2013-09-09,,4.0,78.4321446410245,,,,
2013-09-10,,4.0,75.320737395332,,,,
2013-09-11,,4.0,84.1743682721035,,,,
2013-09-12,,4.0,79.9069125959926,,,,
2013-09-13,,4.0,60.0423801030524,,,,
2013-09-14,,4.0,68.6316728927997,,,,
2013-09-15,,4.0,150.947116904365,,,,
2013-09-16,,4.0,68.5094924358894,,,,
2013-09-17,,4.0,88.0432401860715,,,,
2013-09-18,,4.0,81.9233275996418,,,,
2013-09-19,,4.0,56.2795004974713,,,,
2013-09-20,,4.0,87.4952661591497,,,,
2013-09-21,,4.0,48.2782247656494,,,,
2013-09-22,,4.0,181.071825652617,,,,
2013-09-23,,4.0,72.8638989817766,,,,
2013-09-24,,4.0,91.9109696976559,,,,
2013-09-25,,4.0,83.2754466610357,,,,
2013-09-26,,4.0,52.9418817206733,,,,
2013-09-27,,4.0,93.9440670728549,,,,
2013-09-28,,4.0,98.4375774152303,,,,
2013-09-29,,4.0,148.939102156167,,,,
2013-09-30,,4.0,98.1860676233875,,,,
2013-10-01,,4.0,67.6549909234488,,,,
2013-10-02,,4.0,119.813127526207,,,,
2013-10-03,,4.0,148.994652688514,,,,
2013-10-04,,4.0,74.562061444226,,,,
2013-10-05,,4.0,66.2032518834826,,,,
2013-10-06,,4.0,129.952199872951,,,,
2013-10-07,,4.0,70.2008226210611,,,,
2013-10-08,,4.0,73.2079831960351,,,,
2013-10-09,,4.0,101.892689553858,,,,
2013-10-10,,4.0,70.9668372971161,,,,
2013-10-11,,4.0,75.3024074738754,,,,
2013-10-12,,4.0,85.8339467852549,,,,
2013-10-13,,4.0,149.25084502852,,,,
2013-10-14,,4.0,52.4609987818665,,,,
2013-10-15,,4.0,93.0578771174161,,,,
2013-10-16,,4.0,91.1515914626467,,,,
2013-10-17,,4.0,85.6188586141792,,,,
2013-10-18,,4.0,65.0176982906717,,,,
2013-10-19,,4.0,61.589080615236,,,,
2013-10-20,,4.0,124.018841960182,,,,
2013-10-21,,4.0,71.2443638417337,,,,
2013-10-22,,4.0,96.9923094777322,,,,
2013-10-23,,4.0,94.6638761998211,,,,
